k,mean_dist
5,0.025058838154144853
5,0.024239755777250682
5,0.026319494498496337
5,0.020743921933790852
5,0.05395401372228009
5,0.03067037990449114
5,0.00994463825888601
5,0.03488785685608433
5,0.029570135838539912
5,0.03996737162163973
5,0.050151967190018645
5,0.031740374571210726
5,0.004024133713958743
5,0.041024332329456605
5,0.02933275392475453
5,0.040036987603535204
5,0.04267935621022785
5,0.01901315719094455
5,0.030471850496670283
5,0.027778459834711937
5,0.04175234867885445
5,0.02905080772334742
5,0.009046332819968323
5,0.017748066437657174
5,0.01565848583188481
5,0.02232589947655218
5,0.03885544595934732
5,0.020014288991551613
5,0.02241151577104672
5,0.025021794491776217
5,0.036423546128987024
5,0.014143000561731695
5,0.045609588953714364
5,0.011599941095706232
5,0.028296294202175453
5,0.021648560633000427
5,0.01904507537624672
5,0.02235164295695315
5,0.02903307945688066
5,0.05212998249376031
5,0.03777295498968329
5,0.016576538929945733
5,0.033769737827207935
5,0.028278652920520942
5,0.030949207911038494
5,0.03137370698614807
5,0.02741263804983627
5,0.04890705286346579
5,0.03036278807605647
5,0.02225046609382588
5,0.02849788470345776
5,0.024535751054322062
5,0.03651638001378122
5,0.026562105713573186
5,0.02672974164687251
5,0.032248838552479654
5,0.03800534630244709
5,0.03218857375082602
5,0.048694707075815705
5,0.028891585335800152
5,0.050863920938427475
5,0.020042905669054433
5,0.01988339233932971
5,0.03340390025623723
5,0.049470384361076716
5,0.02183972680874714
5,0.03242744056814294
5,0.04112212712127561
5,0.0372041421633122
5,0.029662374876712545
5,0.034226644656433644
5,0.0334101647934177
5,0.026922157548808646
5,0.03969621974618217
5,0.04578109745078796
5,0.029346422499091092
5,0.032172417545267576
5,0.043059708071969925
5,0.0319563932238274
5,0.03602277094412252
5,0.025995308323394205
5,0.02207930201422585
5,0.03644985972852493
5,0.027394422381587978
5,0.04307461837740745
5,0.018221365306118825
5,0.036221182357350196
5,0.03494695013364313
5,0.02227416841636615
5,0.029395380753299127
5,0.02026104970157112
5,0.02378229315940742
5,0.03894627949386603
5,0.01949348300218958
5,0.028001996428808285
5,0.03408622125447567
5,0.018507524832585824
5,0.03311550536926376
5,0.027461728582658995
5,0.04396725307564639
5,0.01477685347589126
5,0.038093648078954004
5,0.03131471485772068
5,0.029150214303037058
5,0.051761663257147185
5,0.03624045937679004
5,0.031611372148006425
5,0.027215088181353996
5,0.010484446101705508
5,0.03651494249007021
5,0.022566497512175824
5,0.019746739643559184
5,0.020773596494093948
5,0.02885660385118339
5,0.03939265071559396
5,0.04093094938723028
5,0.027433230590707885
5,0.030201396897437595
5,0.014024817786209598
5,0.035406788390656634
5,0.038465146326782454
5,0.0275778691206505
5,0.03712346198802602
5,0.03813913477727198
5,0.028225015864135873
5,0.04816765054585884
5,0.0346188159499909
5,0.04106134426438306
5,0.018769346226322547
5,0.05681419982241766
5,0.044317189076343085
5,0.026445224441315772
5,0.04352205340013049
5,0.03835308775880542
5,0.03721014787686289
5,0.024019337524084895
5,0.02724473621621043
5,0.027746183639462473
5,0.03178538384526126
5,0.023407262399243796
5,0.02287883710525995
5,0.026083836224091096
5,0.0450606446539754
5,0.02351839914603543
5,0.03715291218809752
5,0.04533403634252703
5,0.04326092953730731
5,0.033385515339589056
5,0.030586098017102648
5,0.03538859423382055
5,0.034978746825753707
5,0.016245626849048622
5,0.025838824215270034
5,0.03150704820764798
5,0.03150581624240515
5,0.01807281678898228
5,0.032358238979242684
5,0.03621128233264088
5,0.01822042470508745
5,0.02959039160462317
5,0.02485060215435928
5,0.02166431910346505
5,0.028691710143275678
5,0.039303278986486265
5,0.041236443430608505
5,0.032760962217702555
